OBS_NUM;CPMN;CPRON;CMUNN;FNAC;NOMB;NOMBFREQ;APE1;APE1FREQ;APE2;APE2FREQ;IDEN;NDOCU;NIE;SEXO
947;35016;35;016;20090309;ALEJANDRO;0.0045529748;SANTANA;0.0321684397;RUIZ;0.0036952483;00000000;00000000000000000000;00000000000;1
948;35011;35;011;20040906;MIGUEL ANGEL;0.0042424186;DIAZ;0.0140951818;NEGRIN;0.0006063239;00000000;00000000000000000000;00000000000;1
949;35004;35;004;20061010;ALEJANDRO;0.0045529748;SAIZ;0.0001016702;PEREZ;0.0250552254;00000000;00000000000000000000;00000000000;1
950;35017;35;017;19940830;ALEJANDRO;0.0045529748;FUENTES;0.0013901084;MONTELONGO;0.0005785957;00000000;00000000000000000000;00000000000;1
951;35004;35;004;20110306;ALEJANDRO;0.0045529748;MORALES;0.0062628821;BLANCO;0.0008706663;00000000;00000000000000000000;00000000000;1
952;35019;35;019;20090217;ALEJANDRO;0.0045529748;BETANCOR;0.0041185659;MORALES;0.0062129713;00000000;00000000000000000000;00000000000;1
953;35016;35;016;20040413;ALEJANDRO;0.0045529748;SANTANA;0.0321684397;RIVAS;0.0003031619;00000000;00000000000000000000;00000000000;1
954;35004;35;004;20071115;DANIEL;0.0044697901;RODRIGUEZ;0.03845905;MORALES;0.0062129713;00000000;00000000000000000000;00000000000;1
955;35002;35;002;20110825;DANIEL;0.0044697901;RODRIGUEZ;0.03845905;ALAMO;0.0025288142;00000000;00000000000000000000;00000000000;1
956;35016;35;016;20111027;ALEJANDRO;0.0045529748;QUIMPER;5.5456453E-6;PERAL;0.0000221826;00000000;00000000000000000000;00000000000;1
957;35016;35;016;20080120;ALEJANDRO;0.0045529748;CABRERA;0.0130803287;MARRERO;0.0083498932;00000000;00000000000000000000;00000000000;1
958;35009;35;009;19991109;ALEJANDRO;0.0045529748;CASTELLANO;0.0034678768;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
959;35004;35;004;20100422;ALEJANDRO;0.0045529748;RAMIREZ;0.0096679083;MONTAÑO;0.0000554565;00000000;00000000000000000000;00000000000;1
960;35011;35;011;20060826;ALEJANDRO;0.0045529748;GUTIERREZ;0.0036490346;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
961;35011;35;011;20020403;MIRIAM;0.0009390626;MEDEROS;0.0010518241;RAMIREZ;0.0092353479;00000000;00000000000000000000;00000000000;6
962;35004;35;004;20040724;ALEJANDRO;0.0045529748;TIRADO;0.0000443652;DELGADO;0.0035362731;00000000;00000000000000000000;00000000000;1
963;25234;25;234;20070510;MIGUEL ANGEL;0.0042424186;DENIZ;0.0031277439;MORENO;0.0060817243;00000000;00000000000000000000;00000000000;1
964;35016;35;016;19941229;ALEJANDRO;0.0045529748;VALDIVIA;0.0001885519;DIEPA;0.0005545645;00000000;00000000000000000000;00000000000;1
965;35001;35;001;20101019;DANIEL;0.0044697901;BOLAÑOS;0.0023587478;MENDEZ;0.0030870759;00000000;00000000000000000000;00000000000;1
966;35016;35;016;20060306;ALEJANDRO;0.0045529748;MARTIN;0.0150823066;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
967;35004;35;004;20100104;ALEJANDRO;0.0045529748;GUTIERREZ;0.0036490346;CEDRES;0.0011405544;00000000;00000000000000000000;00000000000;1
968;35009;35;009;20110603;ALEJANDRO;0.0045529748;GONZALEZ;0.0312792879;SANCHEZ;0.0157884521;00000000;00000000000000000000;00000000000;1
969;35016;35;016;20030328;DANIEL;0.0044697901;CASTRO;0.002730306;MEDINA;0.0114924256;00000000;00000000000000000000;00000000000;1
970;35002;35;002;20101109;MIRIAM;0.0009390626;GUERRA;0.0053922158;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;6
971;35016;35;016;20101008;DANIEL;0.0044697901;MARTIN;0.0150823066;RAMOS;0.0065124361;00000000;00000000000000000000;00000000000;1
972;35006;35;006;20070401;DANIEL;0.0044697901;SANTANA;0.0321684397;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
973;35022;35;022;20031020;MIGUEL ANGEL;0.0042424186;LORENZO;0.0032534452;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
974;35016;35;016;20020428;ALEJANDRO;0.0045529748;DIAZ;0.0140951818;HERNANDEZ;0.0285822558;00000000;00000000000000000000;00000000000;1
975;35016;35;016;19891102;MIRIAM;0.0009390626;CASTELLANO;0.0034678768;CABALLERO;0.002460418;00000000;00000000000000000000;00000000000;6
976;35016;35;016;20030730;ALEJANDRO;0.0045529748;LASSO;0.0004196205;JIMENEZ;0.0080763081;00000000;00000000000000000000;00000000000;1
977;35016;35;016;20091123;ALEJANDRO;0.0045529748;CABRERA;0.0130803287;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;1
978;35016;35;016;20030305;ALEJANDRO;0.0045529748;BETANCOR;0.0041185659;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
979;35004;35;004;19980626;JUANA;0.0035713956;BARRETO;0.0007431165;FERNANDEZ;0.0056214358;00000000;00000000000000000000;00000000000;6
980;35006;35;006;20080122;ALEJANDRO;0.0045529748;MARTIN;0.0150823066;RIVERO;0.0045104582;00000000;00000000000000000000;00000000000;1
981;35016;35;016;19950422;MIRIAM;0.0009390626;JIMENEZ;0.0081391587;GIERSIEPEN;3.6970969E-6;00000000;00000000000000000000;00000000000;6
982;35011;35;011;20050413;MIGUEL ANGEL;0.0042424186;FALCON;0.0047618607;CABALLERO;0.002460418;00000000;00000000000000000000;00000000000;1
983;35016;35;016;20000518;ALEJANDRO;0.0045529748;DOMINGUEZ;0.0052221493;CARREÑO;0.0004861682;00000000;00000000000000000000;00000000000;1
984;35006;35;006;20050704;ALEJANDRO;0.0045529748;GUTIERREZ;0.0036490346;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;1
985;35016;35;016;20060302;MIGUEL ANGEL;0.0042424186;FERNANDEZ;0.0062702763;GONZALEZ;0.0321185289;00000000;00000000000000000000;00000000000;1
986;35006;35;006;20060321;BARBARA;0.0006395978;MEDINA;0.0116587949;GARCIA;0.0273437283;00000000;00000000000000000000;00000000000;6
987;35009;35;009;19981228;MIRIAM;0.0009390626;ALVARADO;0.0006174152;RODRIGUEZ;0.0388453967;00000000;00000000000000000000;00000000000;6
988;35004;35;004;20061219;DANIEL;0.0044697901;MARTIN;0.0150823066;CABRERA;0.0127716211;00000000;00000000000000000000;00000000000;1
989;35004;35;004;20051026;ALEJANDRO;0.0045529748;REBOLLIDO;0.0000110913;VILLAR;0.0001608237;00000000;00000000000000000000;00000000000;1
990;35004;35;004;19960104;DANIEL;0.0044697901;MEDINA;0.0116587949;LEON;0.0051962696;00000000;00000000000000000000;00000000000;1
991;35004;35;004;20080914;ALEJANDRO;0.0045529748;TRUJILLO;0.0039318625;FALERO;0.0001811577;00000000;00000000000000000000;00000000000;1
992;35004;35;004;20000926;MIRIAM;0.0009390626;SANTANA;0.0321684397;RUANO;0.000974185;00000000;00000000000000000000;00000000000;6
993;35016;35;016;20101123;ALEJANDRO;0.0045529748;BOLAÑOS;0.0023587478;VILLANUEVA;0.0001571266;00000000;00000000000000000000;00000000000;1
994;35009;35;009;20001130;MIGUEL ANGEL;0.0042424186;MEDINA;0.0116587949;GIL;0.0038209496;00000000;00000000000000000000;00000000000;1
995;35016;35;016;20090113;ALEJANDRO;0.0045529748;GARCIA;0.0279389609;ABDUL JALBAR;7.3941937E-6;00000000;00000000000000000000;00000000000;1
996;35006;35;006;20060313;ALEJANDRO;0.0045529748;BOLAÑOS;0.0023587478;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
997;35006;35;006;20080510;DANIEL;0.0044697901;MARTIN;0.0150823066;ARTILES;0.003647186;00000000;00000000000000000000;00000000000;1
998;35016;35;016;20040205;ALEJANDRO;0.0045529748;ALMEIDA;0.0026083018;MONTESDEOCA;0.0033052046;00000000;00000000000000000000;00000000000;1
999;35016;35;016;20111220;ALEJANDRO;0.0045529748;ALVARADO;0.0006174152;SANTANA;0.0328450085;00000000;00000000000000000000;00000000000;1
1000;35002;35;002;20020601;ALEJANDRO;0.0045529748;MARTIN;0.0150823066;MENDEZ;0.0030870759;00000000;00000000000000000000;00000000000;1
